title,team,location,city,state,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,worker_type,schedule_type,company_name,education,country,experience_level,application_deadline,url,description_short,description,vacancies,requirements
Ayudante Operador Recepción de Leche - Lonquén,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-07,6098920,watts,2026-07-17,2026-08-03,0.3506,Operario,Por Turnos,Watts S.A.,Media,Chile,1 años,2026-06-08,https://watts.trabajando.cl/trabajo-empleo/ayudante-operador-recepcion-de-leche-lonquen/trabajo/6098920,¡En Watt's buscamos nuevos talentos!...,"¡En Watt's buscamos nuevos talentos!
En tu despensa, refrigerador o congelador hay, al menos, un producto elaborado por Watt's. Es por esto que queremos invitarte a ser parte de una de las principales empresas de alimentos del país y ayudarnos a seguir creciendo, diversificándonos e innovando.
Estamos en búsqueda de un Ayudante Operador Recepción de Leche para integrarse a nuestro equipo en una de nuestras plantas productivas.
Tu objetivo principal será realizar la descarga de materias primas, asegurando su correcto almacenamiento para ser utilizadas en la elaboración de nuestros productos, cumpliendo con los estándares de calidad, inocuidad, BPM y aseo del área.
Principales funciones y responsabilidades:
Recepcionar y descargar materias primas como leche, suero y crema, asegurando su correcto almacenamiento según las cantidades recibidas y los análisis previamente aprobados.
Controlar las condiciones de temperatura y capacidad de llenado durante el proceso de recepción y almacenamiento de materias primas.
Verificar que las materias primas se encuentren en buen estado para ser utilizadas en los procesos productivos.
Realizar el correcto llenado de registros de trazabilidad, cumpliendo con el manual operativo y los estándares definidos por la compañía.
Asegurar la limpieza del área y de los equipos de trabajo, contribuyendo al cumplimiento de las Buenas Prácticas de Manufactura y a la inocuidad del producto.
¿Qué esperamos de ti?
Enseñanza media completa.
Al menos 1 año de experiencia en plantas de producción o cargos similares.
Idealmente conocimientos en manipulación de alimentos y mecánica básica.
Disponibilidad para trabajar presencialmente en planta.
Disponibilidad para trabajar en turnos rotativos de mañana, tarde y noche.
Ofrecemos:
Buses de acercamiento en diferentes comunas del país.
Casino en las plantas de acuerdo a tu jornada de trabajo.
Aguinaldo de fiestas patrias y navidad.
Días administrativos.
Seguro complementario de Salud y Dental.
Ropa de trabajo para los cargos que así lo requieran.
Sala cuna o bono para trabajadoras con hijos menores de hasta 2 años.
Venta de productos Watt s con descuentos exclusivos.",1,"Enseñanza media completa.
Al menos 1 año de experiencia en plantas de producción o cargos similares.
Idealmente conocimientos en manipulación de alimentos y mecánica básica.
Disponibilidad para trabajar presencialmente en planta.
Disponibilidad para trabajar en turnos rotativos de mañana, tarde y noche."
Ayudante de Formulación - Lonquén,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-07,6098740,watts,2026-07-17,2026-08-03,0.3459,Operario,Jornada Completa,Watts S.A.,Media,Chile,,2026-06-08,https://watts.trabajando.cl/trabajo-empleo/ayudante-de-formulacion-lonquen/trabajo/6098740,¡En Watt's buscamos nuevos talentos!...,"¡En Watt's buscamos nuevos talentos!
En tu despensa, refrigerador o congelador hay, al menos, un producto elaborado por Watt s. Por eso, te invitamos a ser parte de una de las principales empresas de alimentos del país y ayudarnos a seguir creciendo, diversificándonos e innovando.
Estamos en búsqueda de un Ayudante de Formulación para nuestra Planta Lonquén, ubicada en Av. Lonquén 12021, San Bernardo.
Objetivo del cargo
Apoyar el proceso de Formulación, asegurando el correcto traslado, preparación, carga, identificación y distribución de insumos en conos, cumpliendo con los estándares de seguridad, orden, limpieza e inocuidad de la planta..
Principales funciones y responsabilidades
Trasladar tambores a la zona específica indicada en el área de Formulación.
Trasladar conos vacíos y limpios a los sectores requeridos.
Abrir tambores y vaciarlos al cono según instrucciones.
Identificar los conos de acuerdo a la rotulación preestablecida.
Distribuir los conos cargados e identificados a los sectores requeridos.
Retirar tambores vacíos, paletizarlos y enviarlos a la sección de lavado.
Eliminar bolsas y residuos en el contenedor correspondiente.
Ubicar tapas y aros de acuerdo a las instrucciones de operación.
Cumplir con los registros requeridos del proceso.
Reemplazar a otros operarios cuando se requiera (ayudante mezclador y/o ayudante refinador)
Ofrecemos:
Casino en las plantas de acuerdo a tu jornada de trabajo.
Aguinaldo de fiestas patrias y navidad.
Seguro complementario de Salud y Dental.
Ropa de trabajo para los cargos que así lo requieran.
Giftcard mensual para canjear por productos Watt´s.
Entre otros.",1,"Realizar el programa de aseo diario y semanal del área.
Mantener el área de trabajo limpia y ordenada, y apoyar en faenas de aseo de planta cuando se requiera.
Cumplir las exigencias de 5S, BPM y los procedimientos de HACCP.
Prevenir accidentes, identificando riesgos y condiciones inseguras, y actuando con foco en la seguridad."
Asistente de desarrollo,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-06,6098523,watts,2026-07-17,2026-08-03,0.3271,Asistente,Jornada Completa,Watts S.A.,Técnico medio/ colegio técnico,Chile,1 años,2026-05-08,https://watts.trabajando.cl/trabajo-empleo/asistente-de-desarrollo/trabajo/6098523,¡En Watt s buscamos nuevos talentos!...,"¡En Watt s buscamos nuevos talentos!
En tu despensa, refrigerador o congelador hay, al menos, un producto elaborado por Watt's. Es por esto que queremos invitarte a ser parte de una de las principales empresas de alimentos del país y ayudarnos a seguir creciendo, diversificándonos e innovando.
Estamos en búsqueda de nuestro próximo Asistente de Desarrollo, para nuestra gerencia de Desarrollo, Calidad y Medio Ambiente, planta San Bernardo y Lonquén.
Tus desafíos serían:
Soporte al Ingeniero de Desarrollo en la realización de las labores asignadas.
Coordinación de muestras de materiales para ensayos y acompañamiento de los mismos.
Gestionar y coordinar muestras internas y de proveedores.
Generación de formularios y tickets para la creación de códigos SAP de materiales.
Generar solicitudes de análisis y estabilidades.
Apoyo en la generación de documentación técnica y reportes.
Dar soporte en las evaluaciones de productos con las distintas áreas.
Ofrecemos:
Casino en las plantas de acuerdo a tu jornada de trabajo.
Aguinaldo de fiestas patrias y navidad.
Días administrativos.
Seguro complementario de Salud y Dental.
Ropa de trabajo para los cargos que así lo requieran.
Sala cuna o bono para trabajadoras con hijos menores de hasta 2 años.
Venta de productos con descuentos exclusivos Watt s.
Y más...",1,"¿Qué esperamos de ti?
Técnico en alimentos o carrera afín.
Al menos 1 año de experiencia en el área.
Disponibilidad para trabajar de manera presencial en Planta San Bernardo y Lonquén.
Conocimiento en evaluaciones organolépticas (deseable).
Nivel de office usuario o superior.
Conocimiento en SAP (para modificación de listas de materiales) (deseable)."
Operador Formulador - Lonquén,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-06,6098434,watts,2026-07-17,2026-08-03,0.3477,Operario,Por Turnos,Watts S.A.,Técnico medio/ colegio técnico,Chile,1 años,2026-05-08,https://watts.trabajando.cl/trabajo-empleo/operador-formulador-lonquen/trabajo/6098434,¡En Watt's buscamos nuevos talentos!...,"¡En Watt's buscamos nuevos talentos!
En tu despensa, refrigerador o congelador hay, al menos, un producto elaborado por Watt's. Es por esto que queremos invitarte a ser parte de una de las principales empresas de alimentos del país y ayudarnos a seguir creciendo, diversificándonos e innovando.
Estamos en búsqueda de un Operador Formulador para nuestra Planta Lonquén, ubicada en Av Lonquén 12021, San Bernardo, Región Metropolitana.
Tus desafíos serán:
Operar de manera adecuada y eficiente los equipos de carga y mezclado, de acuerdo a los manuales de operación y a los instructivos de trabajo.
Garantizar el cumplimiento del programa de producción bajo los estándares de seguridad, calidad y eficiencia productiva, y de acuerdo a los programas de Mejoramiento Operacional y Aseguramiento de Calidad.
¿Qué esperamos de ti?
Deseable enseñanza media industrial.
Experiencia en procesos productivos.
Manejo de PC nivel usurario.
Conocimientos de programas y normativas de aseguramiento de calidad.
Disponibilidad para trabajar en Turnos Rotativos AM/PM/Noche.
Disponibilidad para trabajar de manera presencial en San Bernardo.
Ofrecemos:
Buses de acercamiento para diferentes comunas del país.
Casino en las plantas de acuerdo a tu jornada de trabajo.
Aguinaldo de fiestas patrias y navidad.
Seguro complementario de Salud y Dental.
Ropa de trabajo para los cargos que así lo requieran.
Sala cuna o bono para trabajadoras con hijos menores de hasta 2 años.
Venta de productos Watt s con descuentos exclusivos.
(Contrato plazo fijo y luego indefinido según desempeño)",1,"Deseable enseñanza media industrial.
Experiencia en procesos productivos.
Manejo de PC nivel usurario.
Conocimientos de programas y normativas de aseguramiento de calidad.
Disponibilidad para trabajar en Turnos Rotativos AM/PM/Noche.
Disponibilidad para trabajar de manera presencial en San Bernardo."
Operador de bodega - BUIN,Otra Área,"Buin, Metropolitana de Santiago",Buin,Metropolitana de Santiago,2026-07-06,6098621,watts,2026-07-17,2026-07-27,0.3096,Operario,En terreno,Watts S.A.,Media,Chile,1 años,2026-05-08,https://watts.trabajando.cl/trabajo-empleo/operador-de-bodega-buin/trabajo/6098621,¡En Watt s buscamos nuevos talentos!...,"¡En Watt s buscamos nuevos talentos!
En tu despensa, refrigerador o congelador hay, al menos, un producto elaborado por Watt's. Es por esto que queremos invitarte a ser parte de una de las principales empresas de alimentos del país y ayudarnos a seguir creciendo, diversificándonos e innovando.
Estamos en búsqueda de nuestros próximos Operadores de bodega, para nuestra gerencia de Planificación y Cadena de Suministro, Bodega Buin.
Ubicada en: Linderos Hermanos Carrera 0475, Linderos
Tus desafíos serán:
Ejecutar el almacenamiento de mercadería, realizando la movilización y estiba en la bodega y racks correspondientes de todos los productos recepcionados, provenientes tanto de clientes internos como externos al Centro de Distribución (plantas, otros CD y compañías externas), siguiendo las instrucciones definidas por el sistema WMS.
Inspeccionar la mercadería recepcionada, resguardando la integridad de los productos movilizados y del recurso pallet, asegurando que ambos se encuentren en condiciones óptimas para la operación.
Ejecutar labores de despacho de mercadería (carga y descarga), movilizando los productos de manera cuidadosa y eficiente para abastecimientos entre centros de distribución, otras instalaciones de la compañía y rutas de distribución a puntos de venta.
Mantener la bodega en condiciones de orden y limpieza, asegurando la correcta disposición de pallets, retiro de residuos de embalaje (film, mallas u otros materiales de estiba) y facilitando los procesos de control e inventario. Asimismo, realizar repaletizado de productos cuando corresponda.
Participar en los procesos de inventario mensual, ejecutando conteos de posiciones y verificaciones de stock.
Mantener en buenas condiciones de limpieza y funcionamiento los equipos móviles utilizados en la operación, tales como transpaletas manuales y eléctricas, grúas order picker, reach y horquilla.
Velar por el correcto uso y mantenimiento de las baterías de los equipos móviles, realizando carga y reposición de líquido cuando corresponda.
Cuidar y mantener operativos los equipos de radiofrecuencia asignados para la ejecución de las tareas.
Operar los distintos equipos móviles disponibles en el Centro de Distribución para el desarrollo de las funciones operativas, incluyendo transpaletas manuales y eléctricas, grúa order picker, grúa reach y grúa horquilla.
Ofrecemos:
Bono por traslado
Bono por colación
Seguro complementario de Salud y Dental.
Ropa de trabajo.
Sala cuna o bono para trabajadoras con hijos menores de hasta 2 años.
Venta de productos con descuentos exclusivos Watt's
Y más...",3,"¿Qué esperamos de ti?
Vivir en Buin o alrededores.
Contar con licencia de conducir clase D vigente (excluyente).
Experiencia previa en cargos similares en operaciones de bodega o centros de distribución.
Disponibilidad para trabajar en turnos rotativos (Mañana y Tarde).
Enseñanza media completa.
Conocimientos en sistema WMS y manejo de documentos mercantiles (deseable).
Contar con movilización propia."
"Electromecánico, Chillán",Otra Área,"Chillán, Ñuble",Chillán,Ñuble,2026-07-03,6097942,watts,2026-07-17,2026-08-03,0.2793,Técnico,Por Turnos,Watts S.A.,Técnico profesional superior,Chile,1 años,2026-02-08,https://watts.trabajando.cl/trabajo-empleo/electromecanico-chillan/trabajo/6097942,¡En Watt s buscamos nuevos talentos!...,"¡En Watt s buscamos nuevos talentos!
En tu despensa, refrigerador o congelador hay, al menos, un producto elaborado por Watt's. Es por esto que queremos invitarte a ser parte de una de las principales empresas de alimentos del país y ayudarnos a seguir creciendo, diversificándonos e innovando.
Estamos en búsqueda de nuestro próximo Electromecánico, para nuestra gerencia de Producción, Planta Chillán.
Tus desafíos serían:
Realizar mantenimiento preventivo y correctivo en líneas de envasado y equipos de automatización.
Ejecutar diagnósticos online en PLCs y realizar ajustes o modificaciones menores a la lógica de control.
Programar, configurar y diagnosticar paneles de operador (HMIs).
Configurar y mantener variadores de frecuencia (VFD) y servomotores.
Calibrar y mantener sensores de temperatura (PT100), transmisores de presión diferencial (filtros HEPA) y sensores de flujo.
Verificar y mantener instrumentación industrial con señales 4-20 mA / 0-10 V.
Monitorear y asegurar el correcto funcionamiento de los sistemas de automatización y control de la planta.
Ofrecemos:
Casino en las plantas de acuerdo a tu jornada de trabajo.
Aguinaldo de fiestas patrias y navidad.
Días administrativos.
Seguro complementario de Salud y Dental.
Ropa de trabajo para los cargos que así lo requieran.
La oportunidad de desarrollarte dentro de una compañía con altos estándares, con foco constante en innovación y excelencia operativa.
Sala cuna o bono para trabajadoras con hijos menores de hasta 2 años.
Venta de productos con descuentos exclusivos Watt s.",1,"¿Qué esperamos de ti?
Título técnico en: Electricidad, Electromecánica o Automatización y control.
Conocimientos deseables en:
Automatización de procesos y programación
Lógica de control.
Programación y diagnóstico de PLCs y HMIs.
Configuración de variadores de frecuencia (VFD) y servomotores.
Robótica y software asociado.
Manejo de instrumentación industrial (señales 4-20 mA y 0-10 V) (deseable).
Experiencia en análisis de fallas, averías y diagnósticos a través de programación (correctivo o predictivo).
Disponibilidad para turnos rotativos (mañana, tarde, noche)."
Preparador de Pedidos - San Bernardo ,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-07-02,6097287,watts,2026-07-17,2026-08-02,0.3464,Operario,Por Turnos,Watts S.A.,Media,Chile,1 años,2026-01-08,https://watts.trabajando.cl/trabajo-empleo/preparador-de-pedidos-san-bernardo/trabajo/6097287,¡En Watt's buscamos nuevos talentos!...,"¡En Watt's buscamos nuevos talentos!
En tu despensa, refrigerador o congelador hay, al menos, un producto elaborado por Watt s. Por eso, queremos invitarte a ser parte de una de las principales empresas de alimentos del país y ayudarnos a seguir creciendo, diversificándonos e innovando.
Estamos en búsqueda de un Preparador de Pedidos para nuestra Planta San Bernardo, ubicada en Pdte. Jorge Alessandri Rodríguez 10501, San Bernardo, Región Metropolitana.
Objetivo del cargo
Preparar los pedidos solicitados de forma eficiente, cuidando la calidad del producto y velando por el orden del almacén.
Principales funciones
Revisar el pedido solicitado (tipo de producto, cantidad y ubicación) y recolectar los productos según lo indicado en WMS, armando pallets para su posterior revisión.
Dar aviso cuando los productos no cumplan con los estándares de calidad establecidos.
Gestionar el proceso de revisión y validación de productos en estado de merma, informando al gruero para su reubicación/almacenamiento según corresponda.
Trasladar los pallets con transpaleta al sector de despacho para la validación de salida.
Apoyar en la carga de camiones para agilizar la entrega, cuidando la calidad del despacho y evitando devoluciones.
Operar máquinas básicas de transporte para facilitar el traslado de los pedidos.
Apoyar en el orden del CD y en tareas del área cuando se requiera.
Ofrecemos:
Casino en las plantas de acuerdo a tu jornada de trabajo.
Aguinaldo de fiestas patrias y navidad.
Seguro complementario de Salud y Dental.
Ropa de trabajo para los cargos que así lo requieran.
Giftcard mensual para canjear por productos Watt´s.
Entre otros.",1,"Enseñanza media completa.
Experiencia en industria de consumo masivo (deseable).
Manejo de WMS nivel básico (excluyente).
Disponibilidad para trabajar presencialmente en planta.
Disponibilidad para trabajar en turnos rotativos (mañana, tarde y noche)."
Encargado de Aseguramiento de Calidad - Lonquén,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-06-30,6096145,watts,2026-07-17,2026-07-31,0.3573,Encargado,Jornada Completa,Watts S.A.,Técnico profesional superior,Chile,1 años,2026-07-30,https://watts.trabajando.cl/trabajo-empleo/encargado-de-aseguramiento-de-calidad-lonquen/trabajo/6096145,¡En Watt's buscamos nuevos talentos!...,"¡En Watt's buscamos nuevos talentos!
En tu despensa, refrigerador o congelador hay, al menos, un producto elaborado por Watt's. Es por esto que queremos invitarte a ser parte de una de las principales empresas de alimentos del país y ayudarnos a seguir creciendo, diversificándonos e innovando.
Estamos en búsqueda de un/a Encargado/a de Aseguramiento de Calidad para nuestra Planta Lonquén, ubicada en Av Lonquén 12021, San Bernardo, Región Metropolitana.
Tu objetivo principal será liderar, mantener y mejorar el Sistema de Gestión de Inocuidad Alimentaria, bajo normativas como FSSC 22000, HACCP, Codex, FDA, entre otras, asegurando el cumplimiento de actividades vinculadas a certificaciones GFSI, auditorías de autoridad sanitaria, visitas de clientes y estándares internos de calidad e inocuidad.
Principales funciones y responsabilidades:
Supervisar el diseño, validación y verificación del plan HACCP y Programas de Prerrequisitos.
Gestionar el plan de monitoreo ambiental, control de plagas, defensa alimentaria, Food Defense y Food Fraud.
Coordinar la atención de auditorías externas, auditorías de clientes y requerimientos de entes reguladores.
Crear, controlar y analizar el sistema documental de aseguramiento de calidad, incluyendo manuales, procedimientos, instructivos y registros asociados a procesos productivos y cumplimiento normativo.
Coordinar y ejecutar actividades vinculadas a la implementación, mantención y mejora de sistemas de calidad como FSSC 22000, HACCP u otros estándares aplicables.
Realizar auditorías de calidad en las distintas etapas de producción y control, identificando desviaciones, proponiendo acciones correctivas y realizando seguimiento a su cumplimiento.
Participar en investigaciones de incidentes o desviaciones de calidad ocurridas en planta, apoyando la implementación de acciones preventivas y correctivas.
Capacitar y difundir procedimientos, buenas prácticas de manufactura y lineamientos de calidad e inocuidad al personal de planta.
Participar en análisis de riesgo, determinación de Puntos Críticos de Control, Prerrequisitos Operativos y verificación del cumplimiento de monitoreos definidos.
Controlar y analizar registros de aseguramiento de calidad, verificando el cumplimiento de programas de limpieza, mantención, calibración, higiene del personal y medidas preventivas definidas por la compañía.
¿Qué esperamos de ti?
Título de educación superior relacionado al área de alimentos, tales como Ingeniería en Alimentos, Ingeniería de Ejecución en Alimentos, Bioquímica, Tecnología en Alimentos o carrera afín.
Conocimientos en norma FSSC 22000, HACCP o estándares afines de inocuidad y calidad alimentaria.
Manejo de Office nivel intermedio.
Experiencia previa de al menos 1 año en plantas productivas.
Capacidad de análisis, orden, proactividad, trabajo en equipo y orientación al cumplimiento de estándares de calidad.
Disponibilidad para trabajar presencialmente en Planta Lonquén.
Ofrecemos:
Buses de acercamiento en diferentes comunas del país.
Casino en las plantas de acuerdo a tu jornada de trabajo.
Aguinaldo de fiestas patrias y navidad.
Días administrativos.
Seguro complementario de Salud y Dental.
Ropa de trabajo para los cargos que así lo requieran.
Sala cuna o bono para trabajadoras con hijos menores de hasta 2 años.
Venta de productos Watt s con descuentos exclusivos.",1,"Título de educación superior relacionado al área de alimentos, tales como Ingeniería en Alimentos, Ingeniería de Ejecución en Alimentos, Bioquímica, Tecnología en Alimentos o carrera afín.
Conocimientos en norma FSSC 22000, HACCP o estándares afines de inocuidad y calidad alimentaria.
Manejo de Office nivel intermedio.
Experiencia previa de al menos 1 año en plantas productivas.
Capacidad de análisis, orden, proactividad, trabajo en equipo y orientación al cumplimiento de estándares de calidad.
Disponibilidad para trabajar presencialmente en Planta Lonquén."
Asistente de Insumos - Planta San Bernardo,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-06-30,6096063,watts,2026-07-17,2026-07-31,0.3288,Operario,Jornada Completa,Watts S.A.,Media,Chile,1 años,2026-07-30,https://watts.trabajando.cl/trabajo-empleo/asistente-de-insumos-planta-san-bernardo/trabajo/6096063,¡En Watt's buscamos nuevos talentos!...,"¡En Watt's buscamos nuevos talentos!
En tu despensa, refrigerador o congelador hay, al menos, un producto elaborado por Watt's. Es por esto que queremos invitarte a ser parte de una de las principales empresas de alimentos del país y ayudarnos a seguir creciendo, diversificándonos e innovando.
Estamos en búsqueda de un/a Asistente de Insumos para nuestra Planta San Bernardo, ubicada en Pdte Jorge Alessandri Rodríguez 10501, San Bernardo, Región Metropolitana.
Tu objetivo principal será apoyar la continuidad de los procesos productivos, gestionando la solicitud, recepción, control y provisión de materiales de envase, embalaje e insumos requeridos por las líneas productivas, de acuerdo con la programación diaria de producción.
Principales funciones y responsabilidades:
Solicitar, recepcionar y proveer materiales de envase y embalaje a las líneas productivas, según la programación diaria de producción.
Realizar toma de inventarios semanales y mensuales, asegurando el correcto control de insumos y materiales disponibles.
Gestionar devoluciones de materiales de envase y materias primas sobrantes o no utilizadas durante el proceso de envasado.
Mantener el orden de la bodega WIP, resguardando un control eficiente de los insumos y materias primas utilizadas en la operación.
Apoyar la continuidad operacional mediante una adecuada coordinación y disponibilidad de materiales para las áreas productivas.
¿Qué esperamos de ti?
Experiencia en gestión de insumos y materiales de envase.
Manejo de Excel nivel intermedio.
Manejo de SAP.
Disponibilidad para trabajar presencialmente en Planta San Bernardo.
Ofrecemos:
Buses de acercamiento en diferentes comunas del país.
Casino en las plantas de acuerdo a tu jornada de trabajo.
Aguinaldo de fiestas patrias y navidad.
Días administrativos.
Seguro complementario de Salud y Dental.
Ropa de trabajo para los cargos que así lo requieran.
Sala cuna o bono para trabajadoras con hijos menores de hasta 2 años.
Venta de productos Watt s con descuentos exclusivos.",1,"Experiencia en gestión de insumos y materiales de envase.
Manejo de Excel nivel intermedio.
Manejo de SAP.
Disponibilidad para trabajar presencialmente en Planta San Bernardo."
Asistente de Bodega - Planta Lonquén,Otra Área,"San Bernardo, Metropolitana de Santiago",San Bernardo,Metropolitana de Santiago,2026-06-25,6095258,watts,2026-07-17,2026-07-26,0.3203,Operario,Jornada Completa,Watts S.A.,Media,Chile,1 años,2026-07-25,https://watts.trabajando.cl/trabajo-empleo/asistente-de-bodega-planta-lonquen/trabajo/6095258,¡En Watt's buscamos nuevos talentos!...,"¡En Watt's buscamos nuevos talentos!
En tu despensa, refrigerador o congelador hay, al menos, un producto elaborado por Watt's. Es por esto que queremos invitarte a ser parte de una de las principales empresas de alimentos del país y ayudarnos a seguir creciendo, diversificándonos e innovando.
Estamos en búsqueda de un/a Asistente de Bodega para nuestra Planta Lonquén, ubicada en Av Lonquén 12021, San Bernardo, Región Metropolitana.
Tu objetivo principal será asistir a proveedores, técnicos y colaboradores internos en la recepción, ordenamiento, almacenamiento y despacho de materiales, asegurando una correcta gestión documental, control de inventario y apoyo al reaprovisionamiento del área.
Principales funciones y responsabilidades:
Controlar el orden y correcta disposición de los materiales almacenados.
Entregar materiales e insumos a colaboradores internos según requerimientos.
Realizar el almacenamiento de productos, materiales e insumos recibidos.
Ejecutar conteos de inventario mensual.
Apoyar la gestión documental asociada a la operación de bodega.
Contribuir al control y reaprovisionamiento de materiales e insumos para asegurar la continuidad operacional.
¿Qué esperamos de ti?
Enseñanza media completa.
1 año de experiencia en cargos similares, idealmente en áreas de bodega, logística, abastecimiento o almacenamiento.
Conocimientos básicos de Office.
Conocimientos básicos de SAP.
Disponibilidad para trabajar presencialmente en Planta Lonquén.
En Watt's te ofrecemos:
Buses de acercamiento en diferentes comunas del país.
Casino en las plantas de acuerdo a tu jornada de trabajo.
Aguinaldo de fiestas patrias y navidad.
Días administrativos.
Seguro complementario de Salud y Dental.
Ropa de trabajo para los cargos que así lo requieran.
Sala cuna o bono para trabajadoras con hijos menores de hasta 2 años.
Venta de productos Watt s con descuentos exclusivos.",1,"Enseñanza media completa.
1 año de experiencia en cargos similares, idealmente en áreas de bodega, logística, abastecimiento o almacenamiento.
Conocimientos básicos de Office.
Conocimientos básicos de SAP.
Disponibilidad para trabajar presencialmente en Planta Lonquén."
