title,team,location,city,state,posted_date,job_id,source,first_seen_date,last_seen_date,semantic_similarity,job_category,job_family,schedule_type,updated_time,url,description_short,basic_qualifications,preferred_qualifications,description
"Enterprise Account Manager, Amazon Web Services Global Sales",aws.team-sales-primary,"CL, RM, Comuna De Providencia",Comuna De Providencia,RM,2026-07-10,10471641,amazon,2026-07-12,2026-07-13,0.441,"Sales, Advertising, & Account Management",Tech Sales,full-time,3 days,https://www.amazon.jobs/en/jobs/10471641/enterprise-account-manager-amazon-web-services-global-sales,Would you like to be part of a team focused on increasing adoption of Amazon Web Services by developing strategic accounts? Do you have the business savvy and the technical background necessary to help,"- 7+ years of direct sales or business development in software, cloud or SaaS markets selling to C-level executives experience
- 10+ years of business development, partner development, sales or alliances management experience
- Experience in full sales cycle, technology sales, sales engineering/consulting or equivalent business development
- Experience demonstrating technical breadth in AWS and/or cloud fundamentals
- Experience in strategic consulting, IT consulting, or equivalent advisory roles within Financial Services (FSI) or complex enterprise environments","- 5+ years of building profitable partner ecosystems experience
- Experience developing detailed go to market plans
- Experience with large scale IT/digital/business transformation or migration programs in a customer facing role
- Experience formulating and executing strategies to exceed revenue objectives through the adoption of AWS or equivalent technologies
- Experience analysing market opportunities, engaging and negotiating with customers, and defining new areas of innovation
- Experience structuring and negotiating complex agreements and leading cross-functional groups to orchestrate and successfully complete deals
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Would you like to be part of a team focused on increasing adoption of Amazon Web Services by developing strategic accounts? Do you have the business savvy and the technical background necessary to help customers grow their business while establishing Amazon as a key technology platform provider? 
As an Enterprise Account Manager you will have the exciting opportunity to help drive the growth and shape the future of an emerging technology. Your responsibilities will include driving revenue, adoption, and market penetration in a focused portfolio of 3-5 enterprise accounts, allowing you to build deep, strategic relationships. The ideal candidate will possess both a sales and technical background that enables them to drive an engagement at the CXO level — with CTO/CIO, CEO/General Manager and CFO — positioning AWS as a strategic partner at the board level. You should also be a self-starter who is prepared to develop and execute against a territory coverage plan and consistently deliver on quarterly revenue targets 
Drive digital transformation through meaningful engagement with C-level executives, IT leaders, architects, developers, and various lines of businesses of your customers. You will represent the entire portfolio of AWS products and services across the strategic accounts you manage within the Enterprise customer market segment. Your focus will be on driving growth in high-value workloads — core systems, digital channels, advanced analytics, and AI/ML — with strategic, long-term sales cycles of 12-18+ months. You will lead business conversations at the CxO level, articulating AWS value in terms of business outcomes (operational cost reduction, time-to-market, competitive differentiation) rather than technical features.With AWS, our customers benefit from the fastest pace of innovation, the broadest and deepest functionality, the most secure computing environment, and the most proven operational expertise. 
Key job responsibilities
- Drive revenue and market share by developing and executing comprehensive account plans for a portfolio of 3-5 strategic accounts, consistently meeting or exceeding quarterly revenue targets 
- Build and maintain trusted C-level relationships, positioning AWS as a strategic partner at the board level through business-outcome conversations — operational cost reduction, time-to-market, and competitive differentiation 
- Lead a consultative sales approach aligned to the customer's 3-5 year technology roadmap, driving growth from core workloads (core systems, digital channels, advanced analytics, AI/ML) in complex 12-18+ month sales cycles 
- Create demand by identifying strategic transformation opportunities at the customer and articulating a compelling vision of how AWS enables them 
- Orchestrate complex decision-making processes across multiple stakeholders — risk committees, compliance, security, architecture, and business teams — to move deals forward 
- Coordinate internal teams and customer stakeholders effectively, working as One Team to build and execute account plans 
- Manage contract negotiations and work with partners to extend reach and drive adoption across the account portfolio 
- Ensure customer satisfaction and develop long-term strategic relationships that position AWS as an enabler of the customer's digital transformation 
About the team
AWS Global Sales (AGS) aims to deliver the highest level of sales support to our customers. Is responsible for driving revenue, adoption, and growth from the largest and fastest growing small- and mid-market accounts to enterprise-level customers including public sector. Join dynamic and diverse AWS Sales team, focused on large enterprise's digital transformation.
Diverse Experiences 
Amazon values diverse experiences. Even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying. 
Why AWS 
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses.
Work/Life Balance 
We value work-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. When we feel supported in the workplace and at home, there’s nothing we can’t achieve in the cloud. 
Inclusive Team Culture 
Here at AWS, it’s in our nature to learn and be curious. Our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. Ongoing events and learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences, inspire us to never stop embracing our uniqueness.
Mentorship and Career Growth
We’re continuously raising our performance bar as we strive to become Earth’s Best Employer. That’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional."
"Solutions Architect, AWS",aws.team-solutions-architect-primary,"CL, RM, Comuna De Providencia",Comuna De Providencia,RM,2026-07-08,10469155,amazon,2026-07-12,2026-07-13,0.4243,Solutions Architect,Solution Architect,full-time,5 days,https://www.amazon.jobs/en/jobs/10469155/solutions-architect-aws,At Amazon Web Services (AWS) we are inventing the future of cloud computing with a team of builders who try new things and dream big dreams. Our services provide a platform for IT infrastructure in-the-cloud,"- 4+ years of specific technology domain areas (e.g. software development, cloud computing, systems engineering, infrastructure, security, networking, data & analytics) experience
- 2+ years of design, implementation, or consulting in applications and infrastructures experience
- 4+ years of IT development or implementation/consulting in the software or Internet industries experience
- Bachelor's degree in a relevant field or equivalent work experience
- Speak, write, and read fluently in English
- Experience working with Gen AI technologies","- Experience working within software development or Internet-related industries
- Experience migrating or transforming legacy customer solutions to the cloud
- Experience working with AWS technologies from a dev/ops perspective
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","At Amazon Web Services (AWS) we are inventing the future of cloud computing with a team of builders who try new things and dream big dreams. Our services provide a platform for IT infrastructure in-the-cloud that is used by hundreds of thousands of developers and businesses around the world. Ten years ago, we couldn’t have imagined how far we would come. Now we’re inventing for the next ten years and beyond. But it is still Day 1 for us, and we are looking for curious people to be part of our diverse teams of thinkers, testers, and doers.
Our Solutions Architects team is seeking candidates to join our AWS team with a variety of skills to help shape and deliver on our cloud strategy for our global customers and partners. As a solutions architect, you will be on the front line of helping customers succeed using AWS technologies, linking technology with measurable business value for organizations ranging from start-ups to large, enterprise customers. You will be a trusted customer advocate, helping our partners understand advanced cloud-based solutions and how to migrate existing workloads to the cloud.
Key job responsibilities
- As a Solutions Architect, you will work customers to accelerate their projects and recommend best-practice architectures in line with their long-term business outcomes.
- You will own the technical relationship with the customers and operate as their trusted advisor. The best interests of the customer will shape the guidance you provide.
- Share the voice of the customer to influence the roadmap of new features and services for the AWS platform.
- Create and capture best practices, technical content and new reference architectures (e.g. white papers, code samples, blog posts).
- Evangelize and educate about AWS technology (e.g. workshops, user groups, meetups, public speaking, online videos or conferences).
- Contribute to the growth of the Solutions Architecture organization by hiring, coaching and mentoring others.
- Develop areas of depth in technical domains relevant to your interests and your customer's outcomes.
About the team
Diverse Experiences
Amazon values diverse experiences. Even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying. 
Why AWS? 
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses.
Work/Life Balance
We value work-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. When we feel supported in the workplace and at home, there’s nothing we can’t achieve in the cloud. 
Inclusive Team Culture
Here at AWS, it’s in our nature to learn and be curious. Our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. Ongoing events and learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences, inspire us to never stop embracing our uniqueness.
Mentorship and Career Growth
We’re continuously raising our performance bar as we strive to become Earth’s Best Employer. That’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional."
"Solutions Architect, AWS",aws.team-solutions-architect-primary,"CL, RM, Comuna De Providencia",Comuna De Providencia,RM,2026-07-08,10469158,amazon,2026-07-12,2026-07-13,0.4243,Solutions Architect,Solution Architect,full-time,5 days,https://www.amazon.jobs/en/jobs/10469158/solutions-architect-aws,At Amazon Web Services (AWS) we are inventing the future of cloud computing with a team of builders who try new things and dream big dreams. Our services provide a platform for IT infrastructure in-the-cloud,"- 4+ years of specific technology domain areas (e.g. software development, cloud computing, systems engineering, infrastructure, security, networking, data & analytics) experience
- 2+ years of design, implementation, or consulting in applications and infrastructures experience
- 4+ years of IT development or implementation/consulting in the software or Internet industries experience
- Bachelor's degree in a relevant field or equivalent work experience
- Speak, write, and read fluently in English
- Experience working with Gen AI technologies","- Experience working within software development or Internet-related industries
- Experience migrating or transforming legacy customer solutions to the cloud
- Experience working with AWS technologies from a dev/ops perspective
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","At Amazon Web Services (AWS) we are inventing the future of cloud computing with a team of builders who try new things and dream big dreams. Our services provide a platform for IT infrastructure in-the-cloud that is used by hundreds of thousands of developers and businesses around the world. Ten years ago, we couldn’t have imagined how far we would come. Now we’re inventing for the next ten years and beyond. But it is still Day 1 for us, and we are looking for curious people to be part of our diverse teams of thinkers, testers, and doers.
Our Solutions Architects team is seeking candidates to join our AWS team with a variety of skills to help shape and deliver on our cloud strategy for our global customers and partners. As a solutions architect, you will be on the front line of helping customers succeed using AWS technologies, linking technology with measurable business value for organizations ranging from start-ups to large, enterprise customers. You will be a trusted customer advocate, helping our partners understand advanced cloud-based solutions and how to migrate existing workloads to the cloud.
Key job responsibilities
- As a Solutions Architect, you will work customers to accelerate their projects and recommend best-practice architectures in line with their long-term business outcomes.
- You will own the technical relationship with the customers and operate as their trusted advisor. The best interests of the customer will shape the guidance you provide.
- Share the voice of the customer to influence the roadmap of new features and services for the AWS platform.
- Create and capture best practices, technical content and new reference architectures (e.g. white papers, code samples, blog posts).
- Evangelize and educate about AWS technology (e.g. workshops, user groups, meetups, public speaking, online videos or conferences).
- Contribute to the growth of the Solutions Architecture organization by hiring, coaching and mentoring others.
- Develop areas of depth in technical domains relevant to your interests and your customer's outcomes.
About the team
Diverse Experiences 
Amazon values diverse experiences. Even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying. 
Why AWS
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses.
Work/Life Balance 
We value work-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. When we feel supported in the workplace and at home, there’s nothing we can’t achieve in the cloud. 
Inclusive Team Culture
Here at AWS, it’s in our nature to learn and be curious. Our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. Ongoing events and learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences, inspire us to never stop embracing our uniqueness.
Mentorship and Career Growth
We’re continuously raising our performance bar as we strive to become Earth’s Best Employer. That’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional."
"Solutions Architect, LATAM CSC SA",aws.team-solutions-architect-primary,"CL, RM, Comuna De Providencia",Comuna De Providencia,RM,2026-07-06,10466309,amazon,2026-07-12,2026-07-13,0.4326,Solutions Architect,Solution Architect,full-time,7 days,https://www.amazon.jobs/en/jobs/10466309/solutions-architect-latam-csc-sa,"Join AWS to help organizations transform their business through cloud computing innovation. As a Solutions Architect, you'll partner with customers to design scalable, resilient cloud architectures that","- Experience with one of the following programming languages: Python, Ruby, Node.js, C#, or C++
- Experience with two or more of the following: networking fundamentals, security, storage or databases (relational or NoSQL), operating systems (Unix, Linux, or Windows)
- Experience engaging, verbally and in writing, with internal and external stakeholders to convey complex ideas in a clear, concise manner","- Experience implementing a cloud-based technology solution
- Experience in any of the following: Cloud Architecture, Systems Design, Software Development, Infrastructure Architecture, Data Engineering or DevOps
- Knowledge of AWS services, such as Elastic Compute Cloud (EC2), Elastic Block Storage (EBS), and Simple Storage Service (S3)
- Familiarity with AI/ML concepts and services, including generative AI, large language models, and AWS AI services such as Amazon Bedrock, Amazon SageMaker, or 3rd Party AI technologies.
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Join AWS to help organizations transform their business through cloud computing innovation. As a Solutions Architect, you'll partner with customers to design scalable, resilient cloud architectures that solve complex business challenges and drive measurable impact across diverse industries.
We're seeking technologists who combine technical expertise with business acumen and strong communication skills to guide customers through their cloud journey—from strategy and design through successful implementation and optimization.
Key job responsibilities
- Design and present cloud architecture solutions that address customer business requirements, incorporating AWS services and best practices tailored to each organization's unique needs and constraints.
- Partner with customers and internal AWS teams to understand technical requirements, business objectives, and organizational constraints, then translate these into scalable and resilient cloud solutions.
- Guide customers through cloud adoption by educating them on best practices, migration strategies, and optimization opportunities to help them maximize value from their cloud investments.
- Evaluate and improve architectural guidance by identifying gaps in existing resources and recommending updates based on customer feedback and evolving industry practices.
- Support complex problem-solving for large-scale computing challenges, working collaboratively with customers and AWS specialists to validate solutions and overcome implementation obstacles.
A day in the life
In this role, you'll engage directly with customers to understand their business objectives and technical requirements, then architect cloud solutions that address their specific needs. You might spend your morning collaborating with a startup to design their initial cloud infrastructure, then transition to working with an enterprise team on migrating complex legacy systems to AWS. Throughout your day, you'll partner with AWS specialists and customer teams to validate architectural decisions, troubleshoot challenges, and ensure solutions align with both technical best practices and business goals. You'll also contribute to improving our architectural guidance and resources based on real-world customer experiences, helping shape how we support organizations of all sizes.
About the team
Diverse Experiences
AWS values diverse experiences. Even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying.
Why AWS?
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses.
Inclusive Team Culture
Here at AWS, it’s in our nature to learn and be curious. Our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. Ongoing events and learning experiences, including our Mental Health and Well-Being (MHW), Glamazon, and Women at Amazon conferences, inspire us to never stop embracing our uniqueness.
Mentorship & Career Growth
We’re continuously raising our performance bar as we strive to become Earth’s Best Employer. That’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional.
Work/Life Balance
We value work-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. When we feel supported in the workplace and at home, there’s nothing we can’t achieve in the cloud."
"Regional Safety Manager - LATAM, DCC Communities ",aws.team-no-matching-primary-label-listed,"CL, Santiago",Santiago,,2026-06-30,10462393,amazon,2026-07-12,2026-07-13,0.4067,"Medical, Health, & Safety",Risk Family,full-time,13 days,https://www.amazon.jobs/en/jobs/10462393/regional-safety-manager-latam-dcc-communities,"Join AWS Infrastructure Services as a Regional Safety Manager and lead health and safety operations across our data centers in Mexico, Brazil, and Chile. You'll oversee a team of safety professionals,","- 7+ years of conducting workplace risk investigations experience
- Experience in conducting workplace risk investigations
- Experience leveraging technology to drive process improvements
- Experience managing direct reports
- Bachelor's degree or equivalent","- 7+ years of customer-facing environment experience
- Lean Six Sigma Green Belt or Black Belt certification
- Knowledge of Microsoft Office including Outlook, Word, and Excel
- Experience working in a customer-facing environment
- Master's degree or equivalent
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Join AWS Infrastructure Services as a Regional Safety Manager and lead health and safety operations across our data centers in Mexico, Brazil, and Chile. You'll oversee a team of safety professionals, drive compliance with regional regulations, and shape a world-class safety culture that protects thousands of employees working on the infrastructure that powers the cloud.
We are a diverse group of safety professionals, engineers, and operations specialists committed to maintaining the highest standards of health and safety across AWS's global infrastructure. Our team works at the intersection of innovation and protection—supporting the engineers, technicians, and contractors who keep our data centers running safely and efficiently. We partner closely with colleagues in security, compliance, human resources, and corporate counsel to advance a unified safety vision across Mexico, Brazil, and Chile.
Our customers depend on us to deliver reliable cloud infrastructure, and our employees depend on us to create safe working environments. We're building a safety culture where every team member feels empowered to speak up, where hazards are identified and mitigated proactively, and where continuous improvement is the norm. By joining us, you'll help shape how safety evolves as our infrastructure grows and transforms.
Key job responsibilities
- Supervise and develop a team of Health and Safety Managers across the LATAM region, providing technical expertise, mentorship, and performance guidance to ensure consistent safety excellence.
- Ensure regulatory compliance by working with legal and program partners to implement and maintain safety programs aligned with local standards (STPS/NOM in Mexico, Normas Regulamentadoras in Brazil, Dirección del Trabajo/DS in Chile) and conduct safety data analysis and benchmarking.
- Represent the organization during regulatory inspections and investigations, addressing compliance issues at the site level and serving as the primary point of contact for regulatory authorities.
- Support site readiness and expansion by conducting initial inspections for new data center launches, identifying accountability structures, and preparing facilities for safe operations.
- Collaborate across functions with security, operations, compliance, and human resources teams to identify and implement initiatives that reduce health and safety risks, improve team efficiency, and strengthen our safety culture.
A day in the life
As a Regional Safety Manager, you'll balance strategic oversight with hands-on engagement across our LATAM data center operations. Your day might include conducting a site inspection at one of our facilities to assess hazard controls, then transitioning to a virtual meeting with your team of Health and Safety Managers to review compliance metrics and discuss emerging risks. You'll collaborate with data center engineers, security specialists, and operations leaders to evaluate new infrastructure projects through a safety lens, ensuring that innovation doesn't compromise protection. You may also prepare for a regulatory inspection, coordinate contractor safety verification, or develop training materials on fall protection or lockout procedures tailored to local requirements. Throughout, you'll be problem-solving in a dynamic environment where infrastructure evolves rapidly and your guidance helps teams navigate safety challenges with confidence.
About the team
Diverse Experiences
AWS values diverse experiences. Even if you do not meet all of the preferred qualifications and skills listed in the job below, we encourage candidates to apply. If your career is just starting, hasn't followed a traditional path, or includes alternative experiences, don't let it stop you from applying.
Why AWS
AWS is the world's most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating — that's why customers from the most successful startups to Global 500 companies trust our products and services to power their businesses.
Inclusive Team Culture
Here at AWS, it's in our nature to learn and be curious. Our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. Ongoing events and learning experiences inspire us to embrace our uniqueness.
Mentorship & Career Growth
We raise our performance bar as we strive to become Earth's Best Employer. You'll find knowledge-sharing, mentorship and career-advancing resources here to help you develop as a professional.
Work/Life Balance
We value work-life harmony. Success at work should not require sacrifices at home, which is why we strive for flexibility in our working culture. When we feel supported in the workplace and at home, we deliver our best work."
"Delivery Consultant - Cloud Security, Professional Services, Professional Services ",aws.team-pro-serv,"CL, RM, Comuna De Providencia",Comuna De Providencia,RM,2026-06-30,10462391,amazon,2026-07-12,2026-07-13,0.4252,"Systems, Quality, & Security Engineering",Professional Services,full-time,13 days,https://www.amazon.jobs/en/jobs/10462391/delivery-consultant-cloud-security-professional-services-professional-services,The AWS Professional Services (ProServe) organization is a global team of experts that help customers realize their desired business outcomes when using the AWS Cloud. We work together with customer teams,"- Bachelor's degree in Computer Science, Engineering, or related field or equivalent combination of education and practical experience
- 3+ years in IT security, compliance, or risk management
- Experience in technology automation, integration, and implementation.
- Able to communicate effectively in English and Spanish within technical and business settings","- Expertise designing and building security capabilities in scripts and code; and deploying infrastructure in code.
- Implementation experience with enterprise security solutions such as WAF, IPS, Anti-DDOS, and SIEM.
- Knowledge securing CI/CD production environments.
- Understanding architectural implications of meeting industry standards such as PCI DSS, ISO 27001 and NIST frameworks.
- AWS Professional level certifications (e.g., Solutions Architect Professional, DevOps Engineer Professional) preferred
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","The AWS Professional Services (ProServe) organization is a global team of experts that help customers realize their desired business outcomes when using the AWS Cloud. We work together with customer teams and the AWS Partner Network (APN) to execute enterprise cloud computing initiatives. Our team provides assistance through a collection of offerings which help customers achieve specific outcomes related to enterprise cloud adoption. We also deliver focused guidance through our global specialty practices, which cover a variety of solutions, technologies, and industries.
The ProServe team is seeking a skilled Delivery Consultant - Cloud Security to join our team at AWS. This is a hands-on role, and you’ll work closely with customers to design, implement, and manage AWS solutions that meet their technical requirements and business objectives. You'll be a key player in driving customer success through their cloud journey, providing technical expertise and best practices throughout the project lifecycle.
Possessing a deep understanding of AWS products and services, as a Delivery Consultant - Cloud Security you will have the opportunity to pioneer technically excellent security solutions supporting customer initiatives that are meaningful to their business. You'll work closely with stakeholders to gather requirements, assess current infrastructure, and propose effective migration strategies to AWS. As trusted advisors to our customers, providing guidance on industry trends, emerging technologies, and innovative solutions, you will be responsible for leading the implementation process, ensuring adherence to best practices, optimizing performance, and managing risks throughout the project. 
Key job responsibilities
As an experienced technology professional, you will be responsible for:
- Designing and implementing complex, scalable, and secure AWS solutions tailored to customer needs
 - Providing technical guidance and troubleshooting support throughout project delivery
- Collaborating with stakeholders to gather requirements and propose effective migration strategies
- Acting as a trusted advisor to customers on industry trends and emerging technologies
- Sharing knowledge within the organization through mentoring, training, and creating reusable artifacts
About the team
Diverse Experiences: AWS values diverse experiences. Even if you do not meet all of the preferred qualifications and skills listed in the job below, we encourage candidates to apply. If your career is just starting, hasn't followed a traditional path, or includes alternative experiences, don't let it stop you from applying.
Why AWS: AWS is the world's most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating — that's why customers from the most successful startups to Global 500 companies trust our products and services to power their businesses.
Inclusive Team Culture: Here at AWS, it's in our nature to learn and be curious. Our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. Ongoing events and learning experiences inspire us to embrace our uniqueness.
Mentorship & Career Growth: We raise our performance bar as we strive to become Earth's Best Employer. You'll find knowledge-sharing, mentorship and career-advancing resources here to help you develop as a professional.
Work/Life Balance: We value work-life harmony. Success at work should not require sacrifices at home, which is why we strive for flexibility in our working culture. When we feel supported in the workplace and at home, we deliver our best work."
Partner Development Manager  - SAP,aws.team-sales-primary,"CL, RM, Comuna De Providencia",Comuna De Providencia,RM,2026-06-22,10454860,amazon,2026-07-12,2026-07-13,0.4552,"Sales, Advertising, & Account Management",Business/Merchant Development,full-time,21 days,https://www.amazon.jobs/en/jobs/10454860/partner-development-manager-sap,Would you like to be part of a team that is redefining the enterprise cloud landscape in Latin America? Amazon Web Services (AWS) is leading the next paradigm shift in computing and is looking for a world-class,"- 5+ years of developing, negotiating and executing business agreements experience
- Knowledge of SAP systems (like SAP Business Suite, S/4HANA, SAP Business Warehouse, SAP HANA, SAP Business Objects, etc.) and their architecture and infrastructure needs
- 4+ years of stakeholder or account management experience, or experience with AWS services or other cloud offerings
- Experience using English communication skills, both written and verbal, to foster seamless interaction with stakeholders at all levels","- Experience interpreting data and making business recommendations
Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how-we-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.","Would you like to be part of a team that is redefining the enterprise cloud landscape in Latin America? Amazon Web Services (AWS) is leading the next paradigm shift in computing and is looking for a world-class Senior Partner Development Manager (PDM) to lead and grow our SAP partner ecosystem in Brazil.
As a Senior Partner Development Manager – SAP on AWS within Amazon Web Services (AWS), you will have the exciting opportunity to deliver on our strategy to build mind share and accelerate the adoption of AWS as the preferred cloud for SAP workloads across Brazil. You will own the development and execution of joint Go-to-Market (GTM) strategies with leading SAP System Integrators (SIs) and Global System Integrators (GSIs) operating in the South of Latin America.
Your responsibilities will include driving executive and field relationships with top SAP partners, managing Strategic Collaboration Agreements (SCAs), and collaborate with the extended AWS team — to accelerate RISE with SAP on AWS, SAP Business Suite SaaS, SAP BTP, and SAP Business Data Cloud (BDC) opportunities.
The ideal candidate will possess both a business background that enables them to engage at the CXO level and a deep understanding of the SAP ecosystem that enables them to credibly interact with SAP practice leads, solution architects, and enterprise customers. He/she should have a demonstrated ability to think strategically about the SAP cloud transformation market, build compelling joint value propositions, and execute with discipline against defined KPIs.
Key job responsibilities
- You will own the overall partner relationship and success of assigned SAP partners in South of Latin America, serving as the single point of contact for managed partners and will represent AWS at SAP partner events.
- You will develop and execute joint Partner Business Plans aligned to AWS SAP GTM priorities (RISE with SAP, SAP Business Suite SaaS, BTP, BDC, GenAI on SAP). 
- You will manage Strategic Collaboration Agreements (SCAs) and re:Scale agreements, including governance cadence, KPI tracking, QBRs, and escalation management.
- You will drive partner-originated (PO) pipeline creation and mature opportunities to the Qualify stage in partnership with field sales teams.
- You will optimize allocation of AWS partner funding programs to maximize partner investment and deal velocity and enable partners to build differentiated SAP practices on AWS, including RISE with SAP, GenAI, Data & Analytics, and other SAP Solutions.
- You will build and maintain executive relationships with partner leadership (C-suite, Practice Leads, Alliance Leads) and SAP Brazil field teams.
About the team
Diverse Experiences 
Amazon values diverse experiences. Even if you do not meet all of the preferred qualifications and skills listed in the job description, we encourage candidates to apply. If your career is just starting, hasn’t followed a traditional path, or includes alternative experiences, don’t let it stop you from applying. 
Why AWS 
Amazon Web Services (AWS) is the world’s most comprehensive and broadly adopted cloud platform. We pioneered cloud computing and never stopped innovating — that’s why customers from the most successful startups to Global 500 companies trust our robust suite of products and services to power their businesses.
Work/Life Balance 
We value work-life harmony. Achieving success at work should never come at the expense of sacrifices at home, which is why we strive for flexibility as part of our working culture. When we feel supported in the workplace and at home, there’s nothing we can’t achieve in the cloud. 
Inclusive Team Culture 
Here at AWS, it’s in our nature to learn and be curious. Our employee-led affinity groups foster a culture of inclusion that empower us to be proud of our differences. Ongoing events and learning experiences, including our Conversations on Race and Ethnicity (CORE) and AmazeCon (gender diversity) conferences, inspire us to never stop embracing our uniqueness.
Mentorship and Career Growth
We’re continuously raising our performance bar as we strive to become Earth’s Best Employer. That’s why you’ll find endless knowledge-sharing, mentorship and other career-advancing resources here to help you develop into a better-rounded professional."
